10623,Aleksander,Danlos,Research
11317,Shigeaki,Hagimont,Research
11458,Stevo,Chenoweth,Research
12027,Zhanqiu,Vuskovic,Research
13832,Hidefumi,Siepmann,Research
19553,Prodip,Nitto,Research
22346,Jingling,Kragelund,Research
23271,Basim,Attimonelli,Research
26087,Toney,Peng,Research
28024,Berto,Massonet,Research
30361,Nidapan,DasSarma,Research
31912,Doohun,Barreiro,Research
33722,Anwar,Collette,Research
43688,Tetsushi,Masada,Research
50223,Candido,Marrakchi,Research
53565,Aleksandar,Massonet,Research
59355,Shigeaki,Kinley,Research
63087,Kazuhito,Ballarin,Research
63106,Fay,Pavlopoulou,Research
65220,Yoshimitsu,Pramanik,Research
66010,Chikako,Suermann,Research
74836,Krister,Hofman,Research
81900,Mario,Bernatsky,Research
83693,Ulf,Georg,Research
86082,Marsha,Redmiles,Research
89844,Hercules,Basagni,Research
90461,Sverrir,Uehara,Research
92959,Trygve,Honiden,Research
96224,Manu,Panienski,Research
97218,Maia,Panangaden,Research
102119,Guttorm,Guerreiro,Research
102594,Kristin,Massonet,Research
103011,Marek,Streit,Research
105536,Christophe,Peng,Research
107032,Navid,Schlenzig,Research
107536,Ortrun,Stanfel,Research
109172,Adly,Ratzlaff,Research
212010,Geoffry,Farrel,Research
214163,Berry,Henseler,Research
216619,Ulises,Reistad,Research
219352,Nikolaus,Parhami,Research
222710,Mechthild,Bernardeschi,Research
230478,Yannik,Barbanera,Research
232473,Christoph,Navazio,Research
232903,Vatsa,Kropatsch,Research
234320,Danae,Bednarek,Research
234973,Khoa,Swist,Research
245534,Subhankar,Nicolson,Research
249022,Boriana,Conia,Research
251559,Tua,Kumaresan,Research
251742,Badri,Peron,Research
253765,Koldo,Krybus,Research
253948,Manohar,Skafidas,Research
255040,Toney,Capobianchi,Research
259276,Rildo,Gomatam,Research
263750,Xiadong,Zuberek,Research
264106,Piyush,Grabner,Research
265189,Katsuyuki,Demri,Research
270981,Yannik,Goldhammer,Research
273285,Mabhin,Beetstra,Research
275481,Yongqiao,Peot,Research
275995,Arup,Fioravanti,Research
276436,Vesna,Alameldin,Research
277754,Jayesh,Broder,Research
280659,Xudong,Valiente,Research
286766,Chuanyi,Suermann,Research
286824,Roselyn,Joslin,Research
292727,Gennadi,Stanfel,Research
293947,Tesuro,Beausoleil,Research
295138,Ibibia,Przulj,Research
296738,Berna,Bridgland,Research
298705,Jianhao,Whitcomb,Research
299003,Dinkar,Bultermann,Research
400833,Nathalie,Rabehasaina,Research
402253,Qingxiang,Feldhoffer,Research
406893,Boaz,Kusalik,Research
406940,Ramalingam,Quaggetto,Research
408870,Duke,Molenkamp,Research
409125,Indrajit,Klassen,Research
422491,Demin,Stanger,Research
425254,Susumu,Hennebert,Research
425396,Dhritiman,Giveon,Research
425639,Odysseas,Engelmann,Research
426301,Vishu,Krichel,Research
432024,Rimli,Hiraishi,Research
436516,Premsyl,Serov,Research
437225,Zhonghui,Piveteau,Research
437936,Hilary,Bala,Research
439991,Vidar,Rosch,Research
445522,Zhaofang,Picht,Research
446783,Kauko,Chartres,Research
448999,Adil,Giveon,Research
455153,Mountaz,Neiman,Research
455759,Maik,Smailagic,Research
459251,Hongzue,Conta,Research
460344,Vishwani,Wielonsky,Research
461693,Fusako,Cappello,Research
463330,Minghong,Oxenboll,Research
470185,Breannda,Angelopoulos,Research
472859,Pradeep,Boguraev,Research
473774,Lorien,Attimonelli,Research
477099,Temple,Bouloucos,Research
480792,Chenyi,Millington,Research
481989,Gopalakrishnan,Falck,Research
485130,Eldridge,Brlek,Research
485546,Bluma,Ranai,Research
489233,Gad,Liedekerke,Research
491454,Abdulla,Esposito,Research
493058,Djelloul,Ghemri,Research
493421,Serge,Herbst,Research
10230,Clyde,Vernadat,Research
18282,Brigham,Bolotov,Research
19962,Gadiel,Kinley,Research
31352,Sajjad,Dechter,Research
33855,Ronnie,Rathonyi,Research
34650,Val,Slaats,Research
41887,Stabislas,Seghrouchni,Research
50451,Fumiya,Leijenhorst,Research
51433,Kien,Chappelet,Research
51454,Paris,Gischer,Research
51927,Arto,Gulla,Research
55966,Gilbert,Reeker,Research
58572,Sergi,Kalloufi,Research
58905,Joydip,Skogmar,Research
61365,Renny,Kohling,Research
70476,Prasadram,Camarinopoulos,Research
70830,Jiakeng,Maksimenko,Research
73156,Mohan,Roohalamini,Research
74009,Kasidit,Hertweck,Research
76164,Troy,Merro,Research
81312,Yahiko,Pietracaprina,Research
86672,JoAnne,Anido,Research
90493,Ravishankar,Fargier,Research
95151,Martine,Velardi,Research
96415,Breannda,Swiss,Research
96555,Kristinn,Molenkamp,Research
97143,Tesuya,Delgrossi,Research
101978,Weiyi,Schapire,Research
105252,Malu,Morrey,Research
105438,Ranan,Jullig,Research
105712,Danel,Kobuchi,Research
108578,Heeju,Wendorf,Research
200448,Barton,Koblitz,Research
200835,Gil,Gihr,Research
201748,Sahrah,Schusler,Research
203638,Stein,Ranon,Research
205426,Ute,Przulj,Research
206918,Kersti,Hardjono,Research
207785,Ennio,Hoogerwoord,Research
209449,Cullen,Tomescu,Research
211936,Uri,Soicher,Research
212872,Nahla,Deyuan,Research
214416,Maia,Eickenmeyer,Research
214590,Taisook,Itzigehl,Research
215486,Alper,Lamma,Research
216379,Nevio,Mullainathan,Research
216558,Howell,Yemenis,Research
223551,Valeri,Narahari,Research
225626,Rasiah,Lundstrom,Research
227395,Miquel,Joslin,Research
228971,Venkatesan,Varker,Research
233909,Sven,McFarlan,Research
234755,Munehiko,Peng,Research
238460,Fumiya,Camurati,Research
243664,Chikako,Pintelas,Research
251877,Bojan,Danecki,Research
252553,Baziley,Shihab,Research
254756,Cedric,Pollacia,Research
257166,Paloma,Griswold,Research
259832,Jeane,Vieth,Research
267474,Nechama,Bratten,Research
271041,Radoslaw,Angiulli,Research
271165,Masanao,Janocha,Research
273037,Hongzue,Bernini,Research
285358,Muneo,Cangellaris,Research
288522,Xiaoheng,Maraist,Research
289623,Karlis,Fiebach,Research
290060,Shugo,Aingworth,Research
291000,Dhritiman,Beeson,Research
400790,Kerhong,Shinomoto,Research
401393,Mamdouh,Naudin,Research
404436,Mang,Thombley,Research
405222,Qingxiang,Marakhovsky,Research
411228,Mrinalini,Christ,Research
416269,Manton,Huttel,Research
418602,Aron,Muniz,Research
425010,Vatsa,Biran,Research
426969,Angel,Nannarelli,Research
428953,Peer,Sichman,Research
429419,Adas,Chinen,Research
431832,Berto,Baalen,Research
433608,Aruna,Simkin,Research
435040,Shaowen,Otillio,Research
436235,Kshitij,Peng,Research
436242,Leen,Chiola,Research
441948,Josyula,Greibach,Research
449142,Fumino,Fordan,Research
456598,Filipe,Vesel,Research
460431,Yurii,Toyoshima,Research
461335,Arif,Furudate,Research
483918,Mooi,Swick,Research
485928,Shem,Uhrig,Research
494387,Elliott,Biran,Research
494676,Palash,Brizzi,Research
496158,Piyush,Capobianchi,Research
498961,Nevin,Danecki,Research
10708,Aral,Erman,Research
12998,Nadjib,Rindone,Research
21121,Jacopo,Pietrzykowski,Research
22684,Rosine,Rettelbach,Research
26111,Tru,Spataro,Research
31350,Lihong,Farrar,Research
32560,Yonghoan,Bhattacharjee,Research
38615,Sajjad,Itschner,Research
40578,Hailing,Bardell,Research
45054,Aloys,Pauthner,Research
50343,Sorina,Coors,Research
50792,Sadok,Benner,Research
53528,Nathan,Lindenbaum,Research
54172,Josyula,Marwedel,Research
54212,Mikhail,Swick,Research
54676,Hugo,Atrawala,Research
56259,Khun,Tramer,Research
68471,Yechezkel,Wegerle,Research
74948,Mahmut,Eickenmeyer,Research
76366,Tonia,Coorg,Research
79130,Yagil,Falck,Research
87023,Vishv,Mateescu,Research
89044,Foong,Boissier,Research
92191,Conal,Ossenbruggen,Research
101552,Xiong,Jeong,Research
102522,Yucel,Ozery,Research
106148,Pantung,Rajcani,Research
107118,Jordanka,Skogmar,Research
202181,Masami,Egerstedt,Research
202738,Berni,Markovitch,Research
202808,Vatsa,Flowers,Research
205744,Michaela,Fujisawa,Research
208164,Zijian,Kabayashi,Research
213623,Valeri,Hambrick,Research
215594,Xudong,Schusler,Research
218895,Vatsa,Francisci,Research
219028,Arnould,Laurillard,Research
220071,Paloma,Zockler,Research
229621,Arnd,Gimbel,Research
230343,Tetsushi,Mitzlaff,Research
233264,Karsten,Curless,Research
234107,Falguni,Christianini,Research
234671,Toshimo,Koshino,Research
240846,Xiong,Binkley,Research
243002,Chrisa,Zeleznik,Research
245740,Arun,Pelz,Research
249393,Krisda,Maksimenko,Research
252006,Nalini,Ghemri,Research
254532,Serif,Hertweck,Research
255636,Itzchak,Docker,Research
257358,Yunming,Pehl,Research
257818,Subhash,Otillio,Research
260835,Sergi,Impagliazzo,Research
264596,Shigenori,Frijda,Research
266523,Hiroyasu,Yoshizawa,Research
267874,Froduald,Simmel,Research
268057,Gennady,Cesareni,Research
269624,Gudjon,Coorg,Research
271558,Kotesh,Kumaresan,Research
278240,Youssef,Nitsch,Research
278907,Goh,Seuren,Research
279204,Sudhanshu,Bharadwaj,Research
279702,Chiranjit,Ranze,Research
280392,Mrinalini,Lukaszewicz,Research
280757,Kazunori,Schmiedel,Research
285595,Giao,Hammerschmidt,Research
286130,Salvador,Shackel,Research
286364,Ute,Marzano,Research
290435,Souichi,Kowalchuk,Research
295549,Mark,Holburn,Research
296964,Adil,Masand,Research
297527,Khalid,Tzvieli,Research
401119,Jovan,Ushiama,Research
402319,Jasminko,Kolvik,Research
404777,Radoslaw,Gubsky,Research
404912,Jordanka,Jiang,Research
405300,Dante,Krybus,Research
408586,Sampalli,Michaels,Research
409238,Barna,Barinka,Research
412467,Nathalie,Staelin,Research
415395,Rutger,Carrera,Research
418055,Larisa,Chinin,Research
422886,Yuqun,Chleq,Research
427139,Bedir,Lammel,Research
428615,Yakkov,Rousseau,Research
436082,Barton,Cairo,Research
445254,Jaana,Compeau,Research
445634,Erez,Chandrasekhar,Research
452226,Kazuhira,Pintelas,Research
453513,Guadalupe,Broder,Research
460084,Muzhong,Thibadeau,Research
464734,Adil,Chandrasekhar,Research
466174,Mayuko,Hoogerwoord,Research
467241,Fun,Standera,Research
470742,Jamaludin,Staelin,Research
481552,Jayesh,Axelband,Research
483058,Ayonca,Basawa,Research
485682,Alejandro,Candan,Research
488171,Jianwen,Plessier,Research
488188,Amabile,Greenaway,Research
494534,Hidde,Vandervoorde,Research
11630,Heekeun,Ballarin,Research
15575,Frazer,Beidas,Research
21412,Paloma,Brizzi,Research
24690,Eldridge,Ghazalie,Research
26375,Kshitij,Chaudhuri,Research
27255,Yannis,Kropf,Research
31161,Lena,Jiafu,Research
31543,Srinidhi,Siksek,Research
31872,Sanjay,Georgakopoulos,Research
33615,Ortrud,Riesenhuber,Research
36066,Aruna,Poujol,Research
38651,Yannik,Prampolini,Research
39217,Ayakannu,Barreiro,Research
44595,Roselyn,Apsitis,Research
44792,Somnath,Ratnaker,Research
45030,Tzu,Litzler,Research
45978,Anwar,Kroll,Research
48401,Maris,Emmart,Research
49429,Kiam,Rikino,Research
50610,Kazuhira,Nyanchama,Research
50754,Valeska,Aseltine,Research
50963,Prodip,Serdy,Research
53340,Gunilla,Lindenbaum,Research
58072,Gadiel,Marakhovsky,Research
59229,Arnould,Kirkerud,Research
59487,Maria,Khalid,Research
63345,Richara,Whitcomb,Research
68386,Phule,Kroll,Research
76305,Boriana,Henseler,Research
77064,Hauke,Simmen,Research
82115,Dulce,Karunanithi,Research
83536,Rance,Kropatsch,Research
85456,Jaber,Birsak,Research
85873,Kirk,Serna,Research
87849,Weiwu,Cyne,Research
92406,Alejandra,Bale,Research
94723,Hongzue,Rikino,Research
95789,Boaz,Perly,Research
102554,Moon,Varley,Research
103988,Mary,Griswold,Research
104829,Irene,Quittner,Research
106382,Jeanne,Speek,Research
210580,Yahiko,Maliniak,Research
210619,Kousuke,Picht,Research
212708,Adhemar,Hofstetter,Research
215171,Nahla,Parfitt,Research
216477,Arnould,Scharstein,Research
220348,Cheong,Heering,Research
225041,Phuoc,Hennings,Research
226105,Huiqun,Vanwelkenhuysen,Research
227246,Kamran,Rosaz,Research
234123,Pintsang,Ratzlaff,Research
240767,Mamdouh,Schlegelmilch,Research
248494,Rosita,Zallocco,Research
249801,Tzu,Demian,Research
250816,Kazuhide,Ambroszkiewicz,Research
253535,Ravishankar,Koblick,Research
256004,Sampalli,Dalphin,Research
257322,Kotesh,Veldwijk,Research
257514,Frederique,Brickell,Research
267286,Zijian,Himler,Research
268650,Jaques,Willoner,Research
271727,Dmitri,Nourani,Research
272612,Pranas,Jakobus,Research
277177,Matk,Karlin,Research
278090,Sushant,Merkl,Research
278709,Domenico,Birsak,Research
281225,Lubomir,Waymire,Research
281376,Aria,Leonhardt,Research
281699,Filipe,Penz,Research
282777,Takahira,Restivo,Research
283315,Make,Chimia,Research
291139,Mamdouh,Antonakopoulos,Research
293588,Ulises,Restivo,Research
294412,Marit,Lanphier,Research
401448,Shunichi,Ranta,Research
406898,Basil,Ibel,Research
407608,Giao,Hasham,Research
407962,Gilbert,Velasco,Research
408360,Jeane,Edelhoff,Research
409150,Conrado,Chimia,Research
410695,Bartek,Sinitsyn,Research
411966,Gor,Nitsche,Research
413815,Lansing,Hiroyama,Research
416923,Unal,Cappello,Research
420563,Mingzeng,Schaap,Research
425431,Zhaofang,Monkewich,Research
427271,Aruna,Streng,Research
427341,Rutger,Unno,Research
427906,Niteen,Koblick,Research
442711,Henk,Pezzoli,Research
444089,Ramalingam,Levasseur,Research
449096,Shridhar,Morrow,Research
450382,Mamdouh,Milicic,Research
452744,Huican,Nitta,Research
453577,Alexius,Erie,Research
458062,Marco,Rajcani,Research
458234,Roded,Pappas,Research
460075,Shigeaki,Schwabacher,Research
461407,Bokyung,Makinen,Research
462665,Ashish,Trachtenberg,Research
465415,Manu,Reeker,Research
467772,Ravishankar,Falby,Research
471325,Greger,Armand,Research
